"CrimeDate","CrimeTime","CrimeCode","Location","Description","Inside\/Outside","Weapon","Post","District","Neighborhood","Longitude","Latitude","Location 1","Premise","vri_name1","Total Incidents"
1545436800000,"15:00:00","5A","2500 N ELLAMONT ST","BURGLARY","I",null,641,"NORTHWEST","HANLON\/LONGWOOD",-76.671375,39.315754,null,"ROW\/TOWNHOUSE-OCC",null,1
1545436800000,"11:40:00","5A","0 S CARROLLTON AVE","BURGLARY","I",null,931,"SOUTHERN","HOLLINS PARK",-76.636685,39.28729,null,"ROW\/TOWNHOUSE-OCC",null,1
1545436800000,"19:10:00","5D","3700 BOSTON ST","BURGLARY","I",null,233,"SOUTHEAST","CANTON INDUSTRIAL AREA",-76.565574,39.277099,null,"RETAIL\/SMALL BUSINES",null,1
1545350400000,"20:00:00","5A","1000 N ELLAMONT ST","BURGLARY","I",null,813,"SOUTHWEST","ROSEMONT",-76.670045,39.300452,null,"ROW\/TOWNHOUSE-OCC",null,1
1545350400000,"06:45:00","5B","4100 KINSWAY","BURGLARY","I",null,425,"NORTHEAST","GLENHAM-BELFORD",-76.5435369909,39.3444571329,null,"ROW\/TOWNHOUSE-OCC",null,1
1545350400000,"19:00:00","5C","0 N LINWOOD AVE","BURGLARY","I",null,222,"SOUTHEAST","BALTIMORE-LINWOOD",-76.576246,39.292693,null,"ROW\/TOWNHOUSE-OCC",null,1
1545350400000,"14:46:00","5D","4200 ELSA TER","BURGLARY","I",null,541,"NORTHERN","MEDFIELD",-76.6396494748,39.3393512751,null,"APT\/CONDO - OCCUPIED",null,1
1545350400000,"18:42:00","5A","5400 SUMMERFIELD AVE","BURGLARY","I",null,444,"NORTHEAST","FRANKFORD",-76.5440165654,39.3322922589,null,"ROW\/TOWNHOUSE-OCC",null,1
1545350400000,"06:25:00","5D","2700 WASHINGTON BLVD","BURGLARY","I",null,831,"SOUTHWEST","MORRELL PARK",-76.654744,39.264579,null,"LIQUOR STORE",null,1
1545350400000,"12:00:00","5A","700 N LUZERNE AVE","BURGLARY","I",null,323,"EASTERN","MILTON-MONTFORD",-76.5809441819,39.2993177204,null,"ROW\/TOWNHOUSE-VAC","Eastern 2",1
1545350400000,"15:00:00","5C","1600 W MOUNT ROYAL AVE","BURGLARY","I",null,132,"CENTRAL","BOLTON HILL",-76.624041679,39.3101108269,null,"APT\/CONDO - OCCUPIED",null,1
1545350400000,"00:00:00","5A","1600 HOMESTEAD ST","BURGLARY","I",null,411,"NORTHEAST","COLDSTREAM HOMESTEAD",-76.595912,39.321084,null,"ROW\/TOWNHOUSE-OCC",null,1
1545350400000,"22:00:00","5D","1100 STEIGER WAY","BURGLARY","I",null,433,"NORTHEAST","ARMISTEAD GARDENS",-76.5480644516,39.3058640073,null,"ROW\/TOWNHOUSE-OCC",null,1
1545350400000,"19:00:00","5A","4300 ORCHARD RIDGE BLVD","BURGLARY","I",null,433,"NORTHEAST","CLAREMONT-FREEDOM",-76.560006,39.313411,null,"OTHER - INSIDE",null,1
1545350400000,"22:24:00","5D","2100 W PATAPSCO AVE","BURGLARY","I",null,923,"SOUTHERN","LAKELAND",-76.644092,39.250836,null,"SPECIALTY STORE",null,1
1545350400000,"17:00:00","5A","3000 CLIFTON AVE","BURGLARY","I",null,811,"SOUTHWEST","WALBROOK",-76.6680271075,39.31124767,null,"ROW\/TOWNHOUSE-VAC",null,1
1545350400000,"22:30:00","5A","2900 RUECKERT AVE","BURGLARY",null,null,421,"NORTHEAST","LAURAVILLE",-76.5666270017,39.3488157655,null,null,null,1
1545350400000,"14:00:00","5A","100 SCOTT ST","BURGLARY","I",null,931,"SOUTHERN",null,-76.629061,39.286375,null,"ROW\/TOWNHOUSE-VAC",null,1
1545350400000,"16:00:00","5A","3300 FLEET ST","BURGLARY","I",null,232,"SOUTHEAST","CANTON",-76.5696669087,39.2855352701,null,"ROW\/TOWNHOUSE-OCC",null,1
1545350400000,"13:00:00","5A","1500 HAZEL ST","BURGLARY","I",null,911,"SOUTHERN","CURTIS BAY",-76.5898400471,39.226009815,null,"ROW\/TOWNHOUSE-OCC",null,1
1545350400000,"17:30:00","5A","800 JACK ST","BURGLARY","I",null,913,"SOUTHERN","BROOKLYN",-76.6004206751,39.2315535278,null,"ROW\/TOWNHOUSE-OCC",null,1
1545350400000,"09:35:00","5A","1000 W BARRE ST","BURGLARY","I",null,931,"SOUTHERN","BARRE CIRCLE",-76.627572267,39.2843294799,null,"ROW\/TOWNHOUSE-OCC",null,1
1545264000000,"23:53:00","5A","200 UPNOR RD","BURGLARY",null,null,523,"NORTHERN","HOMELAND",-76.6194934905,39.3576516842,null,null,null,1
1545264000000,"21:21:00","5A","500 N EAST AVE","BURGLARY","I",null,224,"SOUTHEAST","CANTON",-76.572101,39.297139,null,"ROW\/TOWNHOUSE-VAC",null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"00:30:00","5B","300 S SPRING CT","BURGLARY","I",null,213,"SOUTHEAST","FELLS POINT",-76.5976305352,39.2862100503,null,"ROW\/TOWNHOUSE-OCC",null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY","O",null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,"BUS.  STORAGE SHED",null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"02:00:00","5B","5300 LEITH RD","BURGLARY","I",null,413,"NORTHEAST","NEW NORTHWOOD",-76.5911449699,39.3535873582,null,"APT\/CONDO - OCCUPIED",null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"00:00:00","5A","400 S SMALLWOOD ST","BURGLARY","I",null,841,"SOUTHWEST","CARROLLTON RIDGE",-76.6513776404,39.2823209935,null,"VACANT BUILDING","Tri-District",1
1545264000000,"08:00:00","5A","2400 EDMONDSON AVE","BURGLARY","I",null,721,"WESTERN","ROSEMONT HOMEOWNERS",-76.654978,39.294749,null,"ROW\/TOWNHOUSE-OCC",null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"23:16:00","5D","5100 REISTERSTOWN RD","BURGLARY","I",null,613,"NORTHWEST","LANGSTON HUGHES",-76.682654,39.342417,null,"CONVENIENCE STORE","Northwestern",1
1545264000000,"08:20:00","5A","3900 REXMERE RD","BURGLARY","I",null,412,"NORTHEAST","EDNOR GARDENS-LAKESI",-76.60201,39.336841,null,"ROW\/TOWNHOUSE-OCC",null,1
1545264000000,"11:21:00","5A","5600 GARDENVILLE AVE","BURGLARY","I",null,444,"NORTHEAST","FRANKFORD",-76.541323,39.336545,null,"ROW\/TOWNHOUSE-OCC",null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5D","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:10:00","5B","2600 HERMOSA AVE","BURGLARY","I",null,421,"NORTHEAST","LAURAVILLE",-76.5710897798,39.3486949034,null,"ROW\/TOWNHOUSE-OCC",null,1
1545264000000,"10:00:00","5A","2000 E LOMBARD ST","BURGLARY","I",null,212,"SOUTHEAST","BUTCHERS HILL",-76.5884423659,39.290789872,null,"ROW\/TOWNHOUSE-OCC",null,1
1545264000000,"03:00:00","5A","200 HERRING CT","BURGLARY","I",null,211,"SOUTHEAST","PERKINS HOMES",-76.5951403822,39.2889446227,null,"ROW\/TOWNHOUSE-OCC",null,1
1545264000000,"15:00:00","5A","3200 YOSEMITE AVE","BURGLARY","I",null,643,"NORTHWEST","EAST ARLINGTON",-76.666264,39.328977,null,"ROW\/TOWNHOUSE-VAC",null,1
1545264000000,"13:25:00","5B","2600 NORTHSHIRE DR","BURGLARY","I",null,923,"SOUTHERN","LAKELAND",-76.643705,39.257139,null,"ROW\/TOWNHOUSE-OCC",null,1
1545264000000,"17:30:00","5D","300 S BEECHFIELD AVE","BURGLARY","I",null,833,"SOUTHWEST","YALE HEIGHTS",-76.694009905,39.2808248853,null,"SCHOOL",null,1
1545264000000,"17:30:00","5A","3000 REISTERSTOWN RD","BURGLARY","I",null,611,"NORTHWEST","LIBERTY SQUARE",-76.6553979027,39.322227524,null,"ROW\/TOWNHOUSE-VAC",null,1
1545264000000,"15:00:00","5A","1000 DARLEY AVE","BURGLARY","I",null,342,"EASTERN","EAST BALTIMORE MIDWA",-76.6003447868,39.3170880692,null,"ROW\/TOWNHOUSE-OCC","Eastern 1",1
1545264000000,"02:26:00","5D","800 E PATAPSCO AVE","BURGLARY","I",null,913,"SOUTHERN","BROOKLYN",-76.598429,39.235082,null,"OTHER - INSIDE","Brooklyn",1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"07:00:00","5A","1500 N CAROLINE ST","BURGLARY","I",null,343,"EASTERN","OLIVER",-76.5982356393,39.3075161424,null,"ROW\/TOWNHOUSE-OCC","Eastern 1",1
1545264000000,"16:00:00","5B","400 N WASHINGTON ST","BURGLARY","I",null,321,"EASTERN","UPPER FELLS POINT",-76.589407,39.29615,null,"ROW\/TOWNHOUSE-OCC",null,1
1545264000000,"08:00:00","5A","1400 E OLIVER ST","BURGLARY","I",null,343,"EASTERN","OLIVER",-76.599333,39.307319,null,"ROW\/TOWNHOUSE-OCC","Eastern 1",1
1545264000000,"03:25:00","5D","2400 BROHAWN AVE","BURGLARY","O",null,923,"SOUTHERN","LAKELAND",-76.648764,39.257009,null,"PORCH\/DECK",null,1
1545264000000,"13:50:00","5D","5300 N CHARLES ST","BURGLARY","I",null,523,"NORTHERN","HOMELAND",-76.6246879939,39.3596428344,null,"APT\/CONDO - OCCUPIED",null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY","O",null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,"BUS.  STORAGE SHED",null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545264000000,"04:00:00","5E","6800 EASTERN AVE","BURGLARY",null,null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,null,null,1
1545177600000,"13:33:00","5B","1800 N BROADWAY","BURGLARY",null,null,343,"EASTERN","OLIVER",-76.595233,39.311342,null,null,"Eastern 1",1
1545177600000,"20:12:00","5A","1100 CLEVELAND ST","BURGLARY","I",null,932,"SOUTHERN","WASHINGTON VILLAGE",-76.631925508,39.2808899341,null,"ROW\/TOWNHOUSE-OCC",null,1
1545177600000,"08:00:00","5A","100 S HAVEN ST","BURGLARY","I",null,242,"SOUTHEAST","KRESSON",-76.562687,39.291262,null,"ROW\/TOWNHOUSE-OCC",null,1
1545177600000,"14:30:00","5D","4800 PENNINGTON AVE","BURGLARY","I",null,911,"SOUTHERN","CURTIS BAY",-76.588275536,39.2228012357,null,"SINGLE HOUSE",null,1
1545177600000,"11:30:00","5A","2600 GWYNNS FALLS PKWY","BURGLARY","I",null,731,"WESTERN","BRADDISH AVE.\/PANWAY",-76.660967,39.314846,null,"ROW\/TOWNHOUSE-OCC",null,1
1545177600000,"16:00:00","5D","6800 EASTERN AVE","BURGLARY","I",null,243,"SOUTHEAST","GRACELAND PARK",-76.5300342714,39.2879827208,null,"OTHER - INSIDE",null,1
1545177600000,"17:00:00","5D","200 S HAVEN ST","BURGLARY",null,null,231,"SOUTHEAST","HUDSON-HIGHLANDTOWN",-76.562682,39.290316,null,null,null,1
1545177600000,"23:14:00","5D","5900 REISTERSTOWN RD","BURGLARY","I",null,631,"NORTHWEST","REISTERSTOWN STATION",-76.6955031751,39.3513367235,null,"RETAIL\/SMALL BUSINES",null,1
1545177600000,"20:00:00","5D","1100 W NORTHERN PKWY","BURGLARY","I",null,521,"NORTHERN","NORTH ROLAND PARK\/POPLAR HILL",-76.646161,39.361457,null,"APT\/CONDO - OCCUPIED",null,1
1545177600000,"07:00:00","5D","2600 RITTENHOUSE AVE","BURGLARY","O",null,923,"SOUTHERN","LAKELAND",-76.6458809005,39.2556446691,null,"YARD",null,1
1545177600000,"00:00:00","5D","3800 10TH ST","BURGLARY","O",null,913,"SOUTHERN","BROOKLYN",-76.5969857136,39.2319280081,null,"SHED\/GARAGE","Brooklyn",1
1545177600000,"17:00:00","5D","3700 WEST BAY AV","BURGLARY","I",null,913,"SOUTHERN",null,-76.5951075488,39.2323135885,null,"RELIGIOUS  INSTITUTI","Brooklyn",1
1545177600000,"21:45:00","5A","3300 GWYNNS FALLS PKWY","BURGLARY","I",null,641,"NORTHWEST","HANLON\/LONGWOOD",-76.6730185334,39.3144112315,null,"ROW\/TOWNHOUSE-VAC",null,1
1545177600000,"08:15:00","5A","3200 CLIFTMONT AVE","BURGLARY","I",null,434,"NORTHEAST","BELAIR-EDISON",-76.5733502683,39.3188482029,null,"ROW\/TOWNHOUSE-OCC",null,1
1545177600000,"13:00:00","5A","1200 W CROSS ST","BURGLARY","I",null,932,"SOUTHERN","WASHINGTON VILLAGE",-76.631968,39.282522,null,"ROW\/TOWNHOUSE-VAC",null,1
1545177600000,"10:00:00","5A","1600 ARGONNE DR","BURGLARY","I",null,412,"NORTHEAST","HILLEN",-76.5906058545,39.3401561206,null,"ROW\/TOWNHOUSE-OCC",null,1
1545177600000,"00:01:00","5A","700 GLADSTONE","BURGLARY","I",null,521,"NORTHERN","WYNDHURST",-76.6321605744,39.3540740405,null,"ROW\/TOWNHOUSE-OCC",null,1
1545177600000,"14:00:00","5A","3000 PRESBURY ST","BURGLARY","I",null,813,"SOUTHWEST","NORTHWEST COMMUNITY",-76.6679168849,39.3071667309,null,"ROW\/TOWNHOUSE-OCC",null,1
1545177600000,"02:40:00","5A","2100 SAINT PAUL ST","BURGLARY","I",null,514,"NORTHERN","BARCLAY",-76.6150813637,39.3136374052,null,"APT\/CONDO - OCCUPIED",null,1
1545177600000,"15:00:00","5A","1900 MCHENRY ST","BURGLARY","I",null,934,"SOUTHERN","CARROLLTON RIDGE",-76.647058,39.284254,null,"ROW\/TOWNHOUSE-OCC","Tri-District",1
1545091200000,"05:11:00","5D","1100 INTERSTATE AVE","BURGLARY","I",null,233,"SOUTHEAST","CANTON INDUSTRIAL AREA",-76.552635,39.277704,null,"OTHER - INSIDE",null,1
1545091200000,"05:11:00","5D","1100 INTERSTATE AVE","BURGLARY","I",null,233,"SOUTHEAST","CANTON INDUSTRIAL AREA",-76.552635,39.277704,null,"OTHER - INSIDE",null,1
1545091200000,"05:11:00","5D","1100 INTERSTATE AVE","BURGLARY",null,null,233,"SOUTHEAST","CANTON INDUSTRIAL AREA",-76.552635,39.277704,null,null,null,1
1545091200000,"05:11:00","5D","1100 INTERSTATE AVE","BURGLARY","I",null,233,"SOUTHEAST","CANTON INDUSTRIAL AREA",-76.552635,39.277704,null,"OTHER - INSIDE",null,1
1545091200000,"17:27:00","5A","3600 PULASKI HWY","BURGLARY",null,null,223,"SOUTHEAST","BALTIMORE HIGHLANDS",-76.567293,39.296333,null,null,null,1
1545091200000,"13:13:00","5A","4300 SHELDON AVE","BURGLARY","I",null,442,"NORTHEAST","BELAIR-EDISON",-76.562163,39.3268,null,"ROW\/TOWNHOUSE-OCC","Northeastern",1
