"CrimeDate","CrimeTime","CrimeCode","Location","Description","Inside/Outside","Weapon","Post","District","Neighborhood","Longitude","Latitude","Location 1","Premise","vri_name1","Total Incidents"
1520985600000,"21:50:00","9S","4600 MARBLE HALL RD","SHOOTING","Outside","FIREARM",413,"NORTHEAST","NEW NORTHWOOD",-76.59698,39.346755,null,"STREET",null,1
1520899200000,"15:00:00","9S","2500 Mc Henry St","SHOOTING","Outside","FIREARM",842,"SOUTHWEST","SHIPLEY HILL",-76.6561370988,39.2838707352,null,"STREET",null,1
1520899200000,"15:00:00","9S","2500 Mc Henry St","SHOOTING","Outside","FIREARM",842,"SOUTHWEST","SHIPLEY HILL",-76.6561370988,39.2838707352,null,"STREET",null,1
1520812800000,"08:18:51","9S","1900 PENROSE AV","SHOOTING","Outside","FIREARM",714,"WESTERN","PENROSE/FAYETTE ST OUTREACH",-76.6477250975,39.2912942575,null,"VEHICLE",null,1
1520812800000,"08:18:51","9S","1900 PENROSE AV","SHOOTING","Outside","FIREARM",714,"WESTERN","PENROSE/FAYETTE ST OUTREACH",-76.6477250975,39.2912942575,null,"VEHICLE",null,1
1520812800000,"21:50:00","9S","2300 BRYANT AV","SHOOTING","Outside","FIREARM",732,"WESTERN","WOODBROOK",-76.648733,39.316846,null,"STREET","Western",1
1520812800000,"21:14:00","9S","100 ALLENDALE ST","SHOOTING","Outside","FIREARM",843,"SOUTHWEST","ALLENDALE",-76.678138,39.289276,null,"STREET",null,1
1520812800000,"23:45:00","9S","1800 ORLEANS ST","SHOOTING","Outside","FIREARM",321,"EASTERN","OLIVER",-76.591305,39.295327,null,"STREET",null,1
1520812800000,"21:14:00","9S","100 ALLENDALE ST","SHOOTING","Outside","FIREARM",843,"SOUTHWEST","ALLENDALE",-76.678138,39.289276,null,"STREET",null,1
1520812800000,"21:14:00","9S","100 ALLENDALE ST","SHOOTING","Outside","FIREARM",843,"SOUTHWEST","ALLENDALE",-76.678138,39.289276,null,"STREET",null,1
1520812800000,"08:18:51","9S","1900 PENROSE AV","SHOOTING","Outside","FIREARM",714,"WESTERN","PENROSE/FAYETTE ST OUTREACH",-76.6477250975,39.2912942575,null,"VEHICLE",null,1
1520726400000,"00:54:00","9S","400 E BALTIMORE ST","SHOOTING","Outside","FIREARM",111,"CENTRAL","DOWNTOWN",-76.60973,39.289722,null,"STREET",null,1
1520640000000,"13:22:00","9S","400 PRESSTMAN ST","SHOOTING","Outside","FIREARM",131,"CENTRAL","DRUID HEIGHTS",-76.633844,39.308641,null,"STREET",null,1
1520640000000,"02:59:00","9S","1300 CROFTON RD","SHOOTING","Outside","FIREARM",413,"NORTHEAST","NEW NORTHWOOD",-76.5950286265,39.3468467221,null,"STREET",null,1
1520553600000,"01:48:00","9S","600 APPLETON ST","SHOOTING","Inside","FIREARM",722,"WESTERN","MIDTOWN EDMONDSON",-76.6481778584,39.2955661122,null,"DWELLING",null,1
1520553600000,"19:46:00","9S","1200 GREENMOUNT AV","SHOOTING","Outside","FIREARM",311,"EASTERN","JOHNSTON SQUARE",-76.6079832265,39.3038434851,null,"STREET",null,1
1520467200000,"14:31:00","9S","1100 E NORTH AV","SHOOTING","Outside","FIREARM",342,"EASTERN","EAST BALTIMORE MIDWA",-76.6029819507,39.3117958836,null,"PARKING LOT","Eastern 1",1
1520380800000,"00:00:00","9S","2700 ORLEANS ST","SHOOTING","Outside","FIREARM",221,"SOUTHEAST","MCELDERRY PARK",-76.57883877,39.2958046258,null,"STREET",null,1
1520380800000,"23:13:00","9S","2100 VINE ST","SHOOTING","Outside","FIREARM",714,"WESTERN","PENROSE/FAYETTE ST OUTREACH",-76.650859,39.289918,null,"STREET",null,1
1520380800000,"19:07:00","9S","900 WHITELOCK ST","SHOOTING","Outside","FIREARM",133,"CENTRAL","RESERVOIR HILL",-76.632633,39.314452,null,"STREET",null,1
1520380800000,"13:41:00","9S","2500 SHIRLEY AV","SHOOTING","Outside","FIREARM",533,"NORTHERN","ARLINGTON",-76.660266141,39.3355048907,null,"STREET",null,1
1520294400000,"00:55:00","9S","1900 N FULTON AV","SHOOTING","Outside","FIREARM",731,"WESTERN","MONDAWMIN",-76.6465702871,39.3103639664,null,"STREET","Western",1
1520208000000,"23:50:00","9S","1000 PENNSYLVANIA AV","SHOOTING","Outside","FIREARM",123,"CENTRAL","UPTON",-76.6278012407,39.2980461965,null,"STREET","Central",1
1519948800000,"12:18:00","9S","2500 PENNSYLVANIA AV","SHOOTING","Outside","FIREARM",733,"WESTERN","PENN NORTH",-76.642775973,39.3103390402,null,"PARKING LOT","Western",1
1519776000000,"20:14:00","9S","1700 N PORT ST","SHOOTING","Outside","FIREARM",331,"EASTERN","BROADWAY EAST",-76.5837351793,39.3101574648,null,"STREET",null,1
1519776000000,"19:30:00","9S","5500 BOWLEYS LA","SHOOTING","Outside","FIREARM",443,"NORTHEAST","FRANKFORD",-76.5517217802,39.3192335391,null,"STREET",null,1
1519689600000,"18:59:00","9S","2800 REISTERSTOWN RD","SHOOTING","Outside","FIREARM",611,"NORTHWEST","LIBERTY SQUARE",-76.6538680128,39.3201543392,null,"STREET",null,1
1519689600000,"18:59:00","9S","2800 REISTERSTOWN RD","SHOOTING","Outside","FIREARM",611,"NORTHWEST","LIBERTY SQUARE",-76.6538680128,39.3201543392,null,"STREET",null,1
1519603200000,"03:06:00","9S","1200 E EAGER ST","SHOOTING","Inside","FIREARM",311,"EASTERN","JOHNSTON SQUARE",-76.6019705502,39.3016032944,null,"STREET",null,1
1519603200000,"18:38:00","9S","4100 6TH ST","SHOOTING","Inside","FIREARM",913,"SOUTHERN","BROOKLYN",-76.602354,39.2299,null,"DWELLING",null,1
1519516800000,"16:58:00","9S","5100 PARK HEIGHTS AV","SHOOTING","Outside","FIREARM",614,"NORTHWEST","CENTRAL PARK HEIGHTS",-76.6749091117,39.348435834,null,"STREET","Northwestern",1
1519516800000,"15:47:00","9S","4400 PARK HEIGHTS AV","SHOOTING","Outside","FIREARM",614,"NORTHWEST","CENTRAL PARK HEIGHTS",-76.6665619951,39.3397306892,null,"STREET",null,1
1519171200000,"19:56:00","9S","100 N MOUNT ST","SHOOTING","Outside","FIREARM",711,"WESTERN","UNION SQUARE",-76.6439093399,39.2896458971,null,"STREET",null,1
1518998400000,"17:06:00","9S","1100 STODDARD CT","SHOOTING","Outside","FIREARM",123,"CENTRAL","UPTON",-76.6267328086,39.3007857531,null,"PUBLIC HOUSING",null,1
1518998400000,"22:02:00","9S","3200 EASTERN AV","SHOOTING","Inside","FIREARM",232,"SOUTHEAST","CANTON",-76.5709043888,39.2864501423,null,"COMMON BUSINESS",null,1
1518998400000,"22:02:00","9S","3200 EASTERN AV","SHOOTING","Inside","FIREARM",232,"SOUTHEAST","CANTON",-76.5709043888,39.2864501423,null,"COMMON BUSINESS",null,1
1518998400000,"17:00:00","9S","1500 N CAROLINE ST","SHOOTING","Outside","FIREARM",343,"EASTERN","VIOLETVILLE",-76.5986275518,39.3076800753,null,"STREET","Eastern 1",1
1518912000000,"10:50:00","9S","3700 REISTERSTOWN RD","SHOOTING","Outside","FIREARM",612,"NORTHWEST","PARK CIRCLE",-76.661208,39.330093,null,"STREET",null,1
1518652800000,"18:57:00","9S","1300 N MONROE ST","SHOOTING","Outside","FIREARM",743,"WESTERN","SANDTOWN-WINCHESTER",-76.647743,39.303225,null,"STREET",null,1
1518220800000,"11:30:00","9S","4000 BOARMAN AV","SHOOTING","Outside","FIREARM",621,"NORTHWEST",null,-76.6843745375,39.3343804956,null,"STREET",null,1
1518220800000,"21:18:00","9S","400 E BALTIMORE ST","SHOOTING","Outside","FIREARM",111,"CENTRAL","DOWNTOWN",-76.6101558431,39.2897669504,null,"STREET",null,1
1518220800000,"18:25:00","9S","100 FAGLEY ST","SHOOTING","Outside","FIREARM",223,"SOUTHEAST","BALTIMORE HIGHLANDS",-76.564627,39.291476,null,"STREET",null,1
1517961600000,"11:30:00","9S","2000 GWYNNS FALLS PKWY","SHOOTING","Outside","FIREARM",731,"WESTERN","MONDAWMIN",-76.652178,39.315928,null,"PARKING LOT",null,1
1517875200000,"19:02:00","9S","500 DENISON ST","SHOOTING","Outside","FIREARM",843,"SOUTHWEST","ALLENDALE",-76.674094,39.292804,null,"STREET",null,1
1517875200000,"21:20:00","9S","900 N CALHOUN ST","SHOOTING","Outside","FIREARM",743,"WESTERN","SANDTOWN-WINCHESTER",-76.6401677135,39.2990623799,null,"STREET","Central",1
1517702400000,"14:57:00","9S","500 N GLOVER ST","SHOOTING","Outside","FIREARM",221,"SOUTHEAST","HUDSON-HIGHLANDTOWN",-76.5801001142,39.2972141581,null,"STREET",null,1
1517529600000,"12:26:00","9S","1200 WOODBOURNE AV","SHOOTING","Outside","FIREARM",523,"NORTHERN","CAMERON VILLAGE",-76.5978728492,39.3541274859,null,"VEHICLE",null,1
1517356800000,"22:00:00","9S","900 W LEXINGTON ST","SHOOTING","Outside","FIREARM",712,"WESTERN","POPPLETON",-76.6324046844,39.2910663831,null,"STREET",null,1
1517270400000,"03:22:00","9S","4100 GROVELAND AV","SHOOTING","Outside","FIREARM",621,"NORTHWEST","WEST ARLINGTON",-76.6873954598,39.3407890537,null,"STREET",null,1
1517270400000,"02:45:00","9S","400 N LAKEWOOD AV","SHOOTING","Outside","FIREARM",221,"SOUTHEAST","MCELDERRY PARK",-76.5793141348,39.2959234618,null,"STREET",null,1
1517270400000,"03:22:00","9S","4100 GROVELAND AV","SHOOTING","Outside","FIREARM",621,"NORTHWEST","WEST ARLINGTON",-76.6873954598,39.3407890537,null,"STREET",null,1
1517270400000,"02:11:00","9S","1800 N MOUNT ST","SHOOTING","Outside","FIREARM",742,"WESTERN","SANDTOWN-WINCHESTER",-76.6449717513,39.3089977173,null,"ALLEY","Western",1
1517270400000,"22:08:00","9S","4400 MARX AV","SHOOTING","Outside","FIREARM",443,"NORTHEAST","FRANKFORD",-76.5574525203,39.3307192513,null,"STREET",null,1
1517184000000,"16:23:00","9S","1500 SHIELDS PL","SHOOTING","Outside","FIREARM",123,"CENTRAL","UPTON",-76.6341632511,39.3009600728,null,"STREET","Central",1
1517184000000,"16:35:00","9S","5200 CUTHBERT AV","SHOOTING","Outside","FIREARM",633,"NORTHWEST","ARLINGTON",-76.6808577054,39.3466595844,null,"STREET","Northwestern",1
1517184000000,"16:35:00","9S","5200 CUTHBERT AV","SHOOTING","Outside","FIREARM",633,"NORTHWEST","ARLINGTON",-76.6808577054,39.3466595844,null,"STREET","Northwestern",1
1517097600000,"02:55:00","9S","600 ASHBURTON ST","SHOOTING","Outside","FIREARM",721,"WESTERN","MOSHER",-76.6614540134,39.2949818299,null,"STREET",null,1
1517097600000,"18:20:00","9S","3200 LEEDS ST","SHOOTING","Outside","FIREARM",842,"SOUTHWEST","SAINT JOSEPHS",-76.6711353579,39.2830838154,null,"STREET",null,1
1516752000000,"18:50:00","9S","5300 FRANKFORD AV","SHOOTING","Outside","FIREARM",444,"NORTHEAST","FRANKFORD",-76.5407962232,39.3244181731,null,"PARKING LOT",null,1
1516665600000,"19:43:00","9S","500 E COLD SPRING LA","SHOOTING","Outside","FIREARM",524,"NORTHERN","RICHNOR SPRINGS",-76.6094665102,39.3461884605,null,"STREET",null,1
1516492800000,"22:55:00","9S","3600 ELLERSLIE AV","SHOOTING","Outside","FIREARM",543,"NORTHERN","COLDSPRING",-76.6036683573,39.3321370378,null,"STREET",null,1
1516492800000,"16:27:00","9S","3400 AUCHENTOROLY TER","SHOOTING","Outside","FIREARM",732,"WESTERN","WOODBROOK",-76.648087,39.318626,null,"STREET",null,1
1516406400000,"23:13:00","9S","5100 PARK HEIGHTS AV","SHOOTING","Outside","FIREARM",614,"NORTHWEST","LEVINDALE",-76.6749091117,39.348435834,null,"STREET","Northwestern",1
1516320000000,"21:17:00","9S","400 29TH DIVISION ST","SHOOTING","Outside","FIREARM",null,"CENTRAL","MADISON PARK",-76.6241206977,39.321277044,null,"STREET",null,1
1516147200000,"12:27:00","9S","900 N PAYSON ST","SHOOTING","Outside","FIREARM",722,"WESTERN","BRIDGEVIEW/GREENLAWN",-76.6493119716,39.2990705382,null,"STREET",null,1
1516060800000,"19:17:00","9S","4400 PIMLICO RD","SHOOTING","Outside","FIREARM",533,"NORTHWEST","GREENSPRING",-76.665072,39.340317,null,"STREET",null,1
1515974400000,"09:32:00","9S","2500 E MONUMENT ST","SHOOTING","Outside","FIREARM",323,"EASTERN","MILTON-MONTFORD",-76.5822471519,39.2988785893,null,"STREET","Eastern 2",1
1515801600000,"15:17:00","9S","1200 RIGGS AV","SHOOTING","Outside","FIREARM",743,"WESTERN","SANDTOWN-WINCHESTER",-76.637873736,39.3013806856,null,"STREET","Central",1
1515801600000,"16:00:00","9S","5600 LOCH RAVEN BLVD","SHOOTING","Outside","FIREARM",415,"NORTHEAST","SOUTH CLIFTON PARK",-76.588424,39.359697,null,"STREET",null,1
1515801600000,"23:50:00","9S","1200 N BROADWAY","SHOOTING","Outside","FIREARM",313,"EASTERN","BROADWAY EAST",-76.5947641422,39.3037097245,null,"STREET",null,1
1515715200000,"21:56:00","9S","2000 N LONGWOOD ST","SHOOTING","Outside","FIREARM",811,"SOUTHWEST","WALBROOK",-76.667659,39.310196,null,"STREET",null,1
1515628800000,"21:40:00","9S","1600 OLMSTEAD ST","SHOOTING","Outside","FIREARM",911,"SOUTHERN","CURTIS BAY",-76.5886352785,39.2276148046,null,"PUBLIC AREA",null,1
1515628800000,"23:03:00","9S","2400 LIBERTY HEIGHTS AV","SHOOTING","Outside","FIREARM",731,"WESTERN","MONDAWMIN",-76.65506,39.319017,null,"STREET",null,1
1515628800000,"19:32:00","9S","500 E 29TH ST","SHOOTING","Outside","FIREARM",513,"NORTHERN","BETTER WAVERLY",-76.6093626044,39.323831964,null,"STREET",null,1
1515628800000,"21:04:00","9S","4800 LORELLY AV","SHOOTING","Outside","FIREARM",443,"NORTHEAST","FRANKFORD",-76.5476388822,39.3162047985,null,"PUBLIC AREA",null,1
1515628800000,"21:04:00","9S","4800 LORELLY AV","SHOOTING","Outside","FIREARM",443,"NORTHEAST","FRANKFORD",-76.5476388822,39.3162047985,null,"PUBLIC AREA",null,1
1515369600000,"20:47:00","9S","2000 CHRISTIAN ST","SHOOTING","Outside","FIREARM",934,"SOUTHERN","CARROLLTON RIDGE",-76.6485928231,39.2821504541,null,"STREET","Tri-District",1
1515196800000,"18:07:00","9S","3400 N CALVERT ST","SHOOTING","Outside","FIREARM",512,"NORTHERN","CHARLES VILLAGE",-76.614952,39.329608,null,"HOSPITAL",null,1
1515196800000,"19:30:00","9S","2200 TUCKER LA","SHOOTING","Outside","FIREARM",821,"SOUTHWEST","FRANKLINTOWN",-76.701229,39.311693,null,"PUBLIC AREA",null,1
1515196800000,"23:47:00","9S","2100 WASHINGTON BLVD","SHOOTING","Outside","FIREARM",935,"SOUTHERN","CARROLL PARK",-76.645984,39.272348,null,"STREET",null,1
1515024000000,"05:50:00","9S","3600 BELAIR RD","SHOOTING","Outside","FIREARM",432,"NORTHEAST",null,-76.5700950379,39.3243552005,null,"STREET","Northeastern",1
1514851200000,"20:43:00","9S","4200 SHELDON AV","SHOOTING","Outside","FIREARM",442,"NORTHEAST","BELAIR-EDISON",-76.5646257666,39.3286157613,null,"ALLEY","Northeastern",1
1514764800000,"20:47:00","9S","6200 SHIPVIEW WY","SHOOTING","Outside","FIREARM",243,"SOUTHEAST","ODONNELL HEIGHTS",-76.541724,39.276628,null,"STREET",null,1
1514764800000,"17:30:00","9S","5100 GOODNOW RD","SHOOTING","Outside","FIREARM",443,"NORTHEAST","FRANKFORD",-76.5437873023,39.3259984815,null,"PARKING LOT",null,1
